transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
2639,08-12-21 6:25,P0382,4,visa,4041597880832900,F,14.22,2,15.09
2640,08-12-21 6:45,P0592,4,americanexpress,374283775571763,F,7.44,4,8.29
2641,08-12-21 7:28,P0540,7,visa,4041597643733,F,18.72,4,20.69
2642,08-12-21 7:59,P0549,5,americanexpress,374283265436840,F,16.85,5,18.19
2643,08-12-21 12:17,P0043,9,,6304038871996010,F,18.52,3,20.39
2644,08-12-21 14:00,P0396,4,americanexpress,374283070637426,F,4.18,1,4.89
2645,08-12-21 14:07,P0528,4,mastercard,5048374141473450,F,0.62,3,1.49
2646,08-12-21 16:05,P0137,7,visa,4041593861909,F,1.91,5,2.39
2647,08-12-21 18:13,P0344,6,mastercard,5108757984641340,F,9.86,1,11.29
2648,08-12-21 19:45,P0510,6,americanexpress,374283718807969,T,9.35,1,10.89
2649,09-12-21 3:41,P0324,6,mastercard,5108754873392400,F,4.58,2,4.99
2650,09-12-21 5:32,P0208,4,mastercard,5048374573614790,F,4,1,4.89
2651,09-12-21 5:35,P0423,3,mastercard,5048371407065900,F,14.04,2,14.89
2652,09-12-21 6:26,P0658,2,visa,4041594513462630,F,2.92,2,4.09
2653,09-12-21 6:50,P0340,6,mastercard,5048375823495450,T,19.56,1,21.29
2654,09-12-21 13:21,P0215,3,americanexpress,374288327871728,F,0.81,2,1.59
2655,09-12-21 14:06,P0064,5,mastercard,5048375358799020,F,0.98,3,1.59
2656,09-12-21 20:00,P0276,3,mastercard,5048374587560380,F,18.02,4,19.69
2657,09-12-21 20:17,P0705,7,americanexpress,374288232089416,F,16.57,4,18.09
2658,09-12-21 21:37,P0364,6,visa,4041595595946730,F,15.78,3,17.59
2659,09-12-21 22:44,P0441,8,visa,4041599112968,F,1.98,1,2.49
2660,09-12-21 23:35,P0486,8,visa,4041597481530,F,6.52,3,7.89
2661,10-12-21 1:59,P0457,6,americanexpress,374288736221101,T,2.02,3,2.59
2662,10-12-21 3:25,P0049,3,visa,4041594266465760,T,19.78,3,21.39
2663,10-12-21 6:33,P0265,2,visa,4041594086159,F,19.23,1,21.19
2664,10-12-21 7:14,P0242,6,americanexpress,374283649365368,F,1.6,2,1.79
2665,10-12-21 8:12,P0541,5,visa,4041598773079870,F,2.8,3,3.89
2666,10-12-21 11:02,P0164,6,mastercard,5108758099148480,F,18.98,5,20.99
2667,10-12-21 13:26,P0642,7,mastercard,5108750370832470,F,5.45,1,6.39
2668,10-12-21 14:15,P0741,8,americanexpress,374283741919740,F,8.06,2,8.69
2669,10-12-21 14:56,P0346,7,americanexpress,374288385984793,F,12.21,3,13.79
2670,10-12-21 16:49,P0171,5,americanexpress,374288396742404,F,5.57,2,6.69
2671,10-12-21 17:53,P0278,7,americanexpress,374288533538111,F,13.24,1,14.69
2672,10-12-21 18:17,P0543,10,visa,4041590114559,F,17.45,1,18.49
2673,10-12-21 20:14,P0533,5,americanexpress,374283259373850,F,1.5,1,1.69
2674,10-12-21 20:45,P0261,5,americanexpress,374288178341375,F,2.43,1,3.39
2675,10-12-21 22:16,P0548,7,mastercard,5108754750792900,F,12.25,2,13.89
2676,10-12-21 22:53,P0372,6,americanexpress,374288961520946,F,5.75,5,6.89
2677,10-12-21 23:31,P0529,5,mastercard,5048375879138370,T,17.59,2,18.79
2678,10-12-21 23:58,P0382,7,visa,4041590635686,F,14.22,2,15.09
2679,11-12-21 0:26,P0218,6,visa,4041599691521920,F,8.4,2,9.39
2680,11-12-21 5:47,P0514,4,visa,4041590806418720,T,18.98,1,20.99
2681,11-12-21 6:57,P0463,4,mastercard,5048374973056140,F,12.96,3,14.59
2682,11-12-21 9:47,P0361,8,americanexpress,374288167557478,F,8.85,3,10.19
2683,11-12-21 11:06,P0200,7,americanexpress,374283847720034,F,19.29,2,21.19
2684,11-12-21 19:50,P0513,3,,372301382541813,F,0.97,1,1.59
2685,11-12-21 20:59,P0140,6,americanexpress,374283706971090,F,1.11,1,1.69
2686,11-12-21 21:59,P0679,7,mastercard,5108754656332560,F,10.51,1,11.59
2687,12-12-21 0:45,P0623,6,mastercard,5108759995801330,F,16.64,1,18.09
2688,12-12-21 5:05,P0469,6,visa,4041599006641200,F,0.92,3,1.59
2689,12-12-21 5:15,P0358,4,americanexpress,374283485846802,F,8.86,2,10.19
2690,12-12-21 6:53,P0222,8,americanexpress,374283872210570,F,16.56,2,18.09
2691,12-12-21 12:35,P0568,7,mastercard,5048379041506070,F,13.26,2,14.69
2692,12-12-21 12:36,P0478,6,visa,4041591493817210,T,18.67,1,20.59
2693,12-12-21 13:50,P0112,7,visa,4041593455381800,F,17.89,4,19.39
2694,12-12-21 15:04,P0478,7,visa,4041599997798,F,18.67,1,20.59
2695,12-12-21 16:54,P0293,6,visa,4041598868982,F,18.19,3,19.89
2696,12-12-21 17:59,P0440,2,mastercard,5108752853439690,T,8.88,3,10.19
2697,12-12-21 23:07,P0279,1,mastercard,5048376494801810,T,1.49,3,1.69
2698,13-12-21 1:34,P0595,3,visa,4041593900939,F,17.58,1,18.79
2699,13-12-21 1:45,P0276,7,mastercard,5048377136290690,F,18.02,1,19.69
2700,13-12-21 7:21,P0521,6,visa,4041593276982730,F,16.37,2,17.99
2701,13-12-21 11:34,P0511,7,visa,4041590989240,F,7.06,4,8.19
2702,13-12-21 11:50,P0331,6,americanexpress,374288351706782,F,15.79,2,17.59
2703,13-12-21 12:01,P0658,11,mastercard,5108758104448080,F,2.92,3,4.09
2704,13-12-21 12:56,P0362,4,mastercard,5048371261154720,F,3.73,5,4.79
2705,13-12-21 16:24,P0178,5,mastercard,5048372565577870,F,15.78,1,17.59
2706,13-12-21 16:43,P0521,7,mastercard,5108753793945670,F,16.37,1,17.99
2707,13-12-21 17:39,P0505,3,mastercard,5048372286455700,F,3.97,1,4.89
2708,13-12-21 22:29,P0328,5,americanexpress,374283274887066,F,3.18,1,4.39
2709,13-12-21 23:25,P0432,5,,3556369223574510,F,17.36,4,18.39
2710,14-12-21 0:34,P0384,6,mastercard,5048371806770880,F,4.83,1,5.19
2711,14-12-21 2:07,P0381,5,visa,4041593828841,F,5.05,2,5.69
2712,14-12-21 4:34,P0259,9,americanexpress,374288434079033,F,5.21,1,5.99
2713,14-12-21 5:50,P0176,6,mastercard,5108755935250380,F,14.46,1,15.59
2714,14-12-21 7:58,P0478,5,americanexpress,374288739432275,F,18.67,3,20.59
2715,14-12-21 10:32,P0352,7,mastercard,5048371071131910,T,2.04,1,2.59
2716,14-12-21 10:39,P0055,3,visa,4041596054775,F,4.06,3,4.89
2717,14-12-21 12:06,P0096,7,visa,4041593056192560,F,15.64,2,17.49
2718,14-12-21 16:56,P0318,5,mastercard,5048377449298870,F,6.76,2,7.99
2719,14-12-21 19:06,P0403,4,americanexpress,374283341708063,F,18.82,3,20.79
2720,14-12-21 20:26,P0739,6,visa,4041599187945,F,10.65,1,11.59
2721,14-12-21 20:54,P0290,7,visa,4041597704287,F,18.11,2,19.79
2722,14-12-21 21:12,P0390,11,americanexpress,374283964052054,F,14.31,2,15.19
2723,14-12-21 21:33,P0399,9,visa,4041595941527,F,9.83,3,11.29
2724,14-12-21 23:52,P0127,7,mastercard,5048379526167500,F,13.91,1,14.89
2725,15-12-21 1:28,P0446,9,visa,4041599014982,F,16.57,1,18.09
2726,15-12-21 2:16,P0103,3,mastercard,5048376852141230,F,10.61,4,11.59
2727,15-12-21 7:40,P0426,2,visa,4041590092417050,F,16,1,17.79
2728,15-12-21 7:49,P0118,6,visa,4041590604223220,F,2.82,2,3.99
2729,15-12-21 7:52,P0336,6,mastercard,5108751080912280,F,8.17,1,8.89
2730,15-12-21 9:01,P0166,2,visa,4041599381313850,F,10.88,1,11.59
2731,15-12-21 15:58,P0575,9,visa,4041593143620660,T,2.81,3,3.99
2732,15-12-21 16:11,P0563,8,mastercard,5048376938543640,F,9.86,4,11.29
2733,15-12-21 17:33,P0541,5,visa,4041594127485390,T,2.8,3,3.89
2734,15-12-21 17:40,P0293,6,americanexpress,374288025733170,F,18.19,2,19.89
2735,15-12-21 20:26,P0000,3,visa,4041599338626600,F,19.02,1,20.99
2736,15-12-21 20:48,P0079,8,americanexpress,374288182296292,F,0.09,3,1.09
2737,15-12-21 22:40,P0565,4,visa,4041596217368620,T,16.25,4,17.99
2738,16-12-21 0:09,P0328,3,visa,4041591498043,F,3.18,2,4.39
2739,16-12-21 0:58,P0728,5,visa,4041591607729730,F,12.25,1,13.89
2740,16-12-21 4:57,P0360,6,americanexpress,374288392540554,T,5.54,5,6.59
2741,16-12-21 5:10,P0211,5,americanexpress,374283834710329,F,17.54,2,18.69
2742,16-12-21 10:57,P0394,8,americanexpress,374288063745391,F,8.44,2,9.49
2743,16-12-21 11:26,P0435,5,visa,4041597703185020,F,7.88,2,8.39
2744,16-12-21 12:47,P0347,10,mastercard,5048375856972350,F,5.37,2,6.29
2745,16-12-21 14:32,P0510,10,americanexpress,374283639807940,F,9.35,2,10.89
2746,16-12-21 15:08,P0467,5,visa,4041592230429,F,4.66,1,4.99
2747,16-12-21 16:09,P0297,4,americanexpress,374288515275245,F,17.82,2,19.29
2748,16-12-21 18:12,P0468,6,americanexpress,374288906465561,F,13.48,2,14.79
2749,16-12-21 20:23,P0295,8,visa,4041592653760,F,1.43,2,1.69
2750,16-12-21 21:10,P0029,4,americanexpress,374283138479654,F,5.05,2,5.69
2751,17-12-21 0:50,P0407,7,mastercard,5048376360676130,F,12.35,3,13.99
2752,17-12-21 0:59,P0435,10,americanexpress,374288911635836,T,7.88,1,8.39
2753,17-12-21 2:01,P0519,6,americanexpress,374283262627045,F,12.45,2,14.09
2754,17-12-21 2:50,P0567,7,americanexpress,374288287725815,F,1.46,2,1.69
2755,17-12-21 6:26,P0719,7,mastercard,5108750189333760,F,5.75,4,6.89
2756,17-12-21 6:44,P0463,6,americanexpress,374283273270603,F,12.96,1,14.59
2757,17-12-21 8:05,P0463,5,visa,4041596391954590,F,12.96,4,14.59
2758,17-12-21 9:51,P0374,8,visa,4041594771224940,F,6.65,2,7.99
2759,17-12-21 14:06,P0602,6,visa,4041591070842,F,15.81,1,17.59
2760,17-12-21 15:56,P0397,8,mastercard,5108752506245500,F,13.67,3,14.89
2761,17-12-21 17:35,P0356,5,visa,4041598866838,T,2.39,5,3.29
2762,17-12-21 18:52,P0389,5,mastercard,5108751783539070,T,5.95,1,7.19
2763,18-12-21 0:34,P0327,6,mastercard,5108753035312620,T,7.13,1,8.19
2764,18-12-21 2:02,P0324,6,mastercard,5108759976495810,F,4.58,4,4.99
2765,18-12-21 2:35,P0441,3,americanexpress,374288704300424,F,1.98,2,2.49
2766,18-12-21 6:16,P0483,7,americanexpress,374283679650788,F,17.52,5,18.69
2767,18-12-21 10:51,P0339,7,mastercard,5048379027985030,F,19.62,1,21.39
2768,18-12-21 13:21,P0192,7,visa,4041593156856150,F,6.58,1,7.89
2769,18-12-21 15:12,P0581,5,mastercard,5108758866838870,F,0.51,2,1.49
2770,18-12-21 18:48,P0250,4,visa,4041593493884550,F,16.08,1,17.89
2771,18-12-21 20:29,P0298,8,mastercard,5108757880996070,T,5,6,5.59
2772,18-12-21 22:36,P0256,3,americanexpress,374288262568180,F,2.08,3,2.69
2773,18-12-21 23:58,P0598,7,americanexpress,374288249601237,T,11.99,5,13.49
2774,19-12-21 0:37,P0645,5,mastercard,5048376631842100,F,8.65,1,9.79
2775,19-12-21 2:21,P0171,7,mastercard,5048374340835650,T,5.57,1,6.69
2776,19-12-21 3:35,P0282,6,americanexpress,374283205018013,F,10.86,2,11.59
2777,19-12-21 3:39,P0395,7,americanexpress,374288072629263,F,2.55,2,3.59
2778,19-12-21 4:13,P0347,5,americanexpress,374288683092653,T,5.37,2,6.29
2779,19-12-21 5:38,P0111,5,americanexpress,374283009023805,F,11.74,2,13.09
2780,19-12-21 6:20,P0366,4,visa,4041598449279470,F,13.27,1,14.69
2781,19-12-21 8:48,P0376,6,americanexpress,374283315463257,F,10.3,4,11.49
2782,19-12-21 10:36,P0545,7,,30520056069082,F,6.62,2,7.89
2783,19-12-21 11:11,P0339,8,mastercard,5108752772432610,F,19.62,1,21.39
2784,19-12-21 12:04,P0395,7,americanexpress,374283398479097,F,2.55,2,3.59
2785,19-12-21 13:46,P0400,7,mastercard,5048375565090490,T,6.39,2,7.69
2786,19-12-21 21:21,P0510,8,mastercard,5048370633881770,T,9.35,1,10.89
2787,20-12-21 2:23,P0371,7,mastercard,5048377615539200,F,5.38,4,6.29
2788,20-12-21 3:03,P0314,4,americanexpress,374288100530954,F,14.84,1,16.29
2789,20-12-21 3:25,P0550,8,americanexpress,374288937509015,F,15.35,2,17.09
2790,20-12-21 6:36,P0358,6,americanexpress,374283847888096,F,8.86,1,10.19
2791,20-12-21 6:37,P0503,3,americanexpress,374283876756420,F,12.07,1,13.59
2792,20-12-21 7:22,P0383,4,mastercard,5108752888816400,F,12.53,1,14.19
2793,20-12-21 9:32,P0469,9,americanexpress,374283361673023,F,0.92,5,1.59
2794,20-12-21 10:55,P0490,4,americanexpress,374283096125513,F,5.54,4,6.59
2795,20-12-21 11:27,P0027,3,mastercard,5108759291432040,F,12.28,1,13.89
2796,20-12-21 22:28,P0219,7,visa,4041590260923,F,13.98,4,14.89
2797,21-12-21 0:19,P0459,4,visa,4041595800020,F,8.82,1,10.09
2798,21-12-21 0:57,P0583,5,americanexpress,374288593317224,F,12.32,5,13.99
2799,21-12-21 3:55,P0343,5,visa,4041598120582,F,3.66,1,4.79
2800,21-12-21 3:56,P0534,5,mastercard,5048378225678480,F,7.63,2,8.29
2801,21-12-21 5:06,P0033,6,americanexpress,374288408102274,F,14.84,2,16.29
2802,21-12-21 5:30,P0251,5,visa,4041594793997480,F,2.11,2,2.79
2803,21-12-21 6:21,P0383,5,mastercard,5108750376936950,F,12.53,1,14.19
2804,21-12-21 8:35,P0319,0,,6759406474978090000,F,3.51,1,4.69
2805,21-12-21 8:44,P0681,8,mastercard,5108750211200720,F,5.26,2,6.09
2806,21-12-21 9:16,P0252,8,visa,4041597201573,F,3.86,3,4.89
2807,21-12-21 11:13,P0646,5,americanexpress,374283619072705,F,17.92,4,19.49
2808,21-12-21 11:14,P0112,7,visa,4041597678200,F,17.89,1,19.39
2809,21-12-21 11:36,P0679,3,americanexpress,374288820155207,F,10.51,2,11.59
2810,21-12-21 16:32,P0299,6,visa,4041595131319,T,13.5,3,14.79
2811,21-12-21 16:42,P0086,5,americanexpress,374283536173354,T,1.77,1,2.09
2812,21-12-21 18:56,P0441,8,visa,4041597977032,F,1.98,1,2.49
2813,21-12-21 20:05,P0385,6,americanexpress,374288278834543,T,13.22,1,14.69
2814,21-12-21 21:40,P0399,6,visa,4041599334869,F,9.83,4,11.29
2815,21-12-21 22:03,P0436,6,,3578735089932080,T,5.89,1,7.19
2816,21-12-21 22:23,P0375,2,americanexpress,374283944646538,T,15.75,3,17.59
2817,21-12-21 22:47,P0321,7,visa,4041597027892720,T,17.35,2,18.29
2818,22-12-21 3:19,P0295,6,mastercard,5108757221269120,F,1.43,1,1.69
2819,22-12-21 6:21,P0534,8,mastercard,5048376918118150,F,7.63,2,8.29
2820,22-12-21 8:16,P0518,5,visa,4041598123234060,F,16.41,1,17.99
2821,22-12-21 9:32,P0186,6,,3537855993155570,F,11.46,1,12.49
2822,22-12-21 12:29,P0437,4,visa,4041598199636,F,0.1,1,1.19
2823,22-12-21 12:36,P0568,5,mastercard,5048377793679470,T,13.26,2,14.69
2824,22-12-21 12:52,P0455,6,americanexpress,374288365984391,F,1.63,1,1.79
2825,22-12-21 12:55,P0512,7,visa,4041594875012060,F,15.55,2,17.39
2826,22-12-21 14:36,P0339,3,mastercard,5048375651753450,F,19.62,1,21.39
2827,22-12-21 18:46,P0161,5,mastercard,5048377595031740,F,19.42,1,21.29
2828,22-12-21 22:26,P0346,9,mastercard,5048373327145640,F,12.21,5,13.79
2829,23-12-21 5:23,P0693,4,mastercard,5048372965597210,F,15.07,1,16.69
2830,23-12-21 5:42,P0327,9,visa,4041593424305030,F,7.13,2,8.19
2831,23-12-21 7:13,P0678,4,,30144173126871,F,7.6,2,8.29
2832,23-12-21 12:08,P0222,7,visa,4041591039383,F,16.56,1,18.09
2833,23-12-21 15:39,P0390,6,mastercard,5108754485042010,F,14.31,1,15.19
2834,23-12-21 17:12,P0188,7,mastercard,5108755255041670,F,6.75,1,7.99
2835,23-12-21 18:47,P0703,10,americanexpress,374288333507068,F,17.42,2,18.49
2836,23-12-21 19:05,P0486,5,mastercard,5048379425916210,F,6.52,4,7.89
2837,23-12-21 19:26,P0375,7,mastercard,5108756148592500,F,15.75,1,17.59
2838,23-12-21 20:14,P0643,9,americanexpress,374288652130948,F,17.61,1,18.89
2839,23-12-21 21:56,P0386,5,americanexpress,374288540712717,T,19.79,1,21.39
2840,23-12-21 23:22,P0516,8,americanexpress,374283821513942,F,6.12,3,7.49
2841,24-12-21 1:12,P0326,5,mastercard,5048373635298170,F,12.66,3,14.29
2842,24-12-21 3:30,P0521,5,visa,4041599338795,F,16.37,3,17.99
2843,24-12-21 6:52,P0200,3,visa,4041594019353910,F,19.29,3,21.19
2844,24-12-21 7:07,P0265,2,americanexpress,374283506665389,F,19.23,1,21.19
2845,24-12-21 11:08,P0521,4,mastercard,5108757526570360,F,16.37,2,17.99
2846,24-12-21 11:18,P0064,5,mastercard,5108754839044810,T,0.98,1,1.59
2847,24-12-21 12:22,P0430,9,visa,4041590510852590,F,17.67,1,18.99
2848,24-12-21 14:49,P0344,7,,67635448866074000,F,9.86,1,11.29
2849,24-12-21 17:14,P0108,8,americanexpress,374288992569185,T,16.62,1,18.09
2850,24-12-21 17:44,P0390,6,americanexpress,374283661729939,F,14.31,1,15.19
2851,24-12-21 17:53,P0335,5,visa,4041594551777910,F,17.17,3,18.19
2852,24-12-21 19:10,P0625,6,mastercard,5048375324320640,F,5.15,1,5.89
2853,24-12-21 20:21,P0553,7,mastercard,5108756351870520,F,6.79,1,7.99
2854,24-12-21 20:56,P0386,7,americanexpress,374283312411697,F,19.79,2,21.39
2855,24-12-21 21:39,P0092,5,mastercard,5048378515100410,F,3.11,4,4.29
2856,24-12-21 23:10,P0339,4,visa,4041594332504,F,19.62,1,21.39
2857,25-12-21 0:51,P0527,3,americanexpress,374288323963248,F,16.63,2,18.09
2858,25-12-21 2:08,P0235,7,americanexpress,374288854178414,F,11.99,3,13.49
2859,25-12-21 4:13,P0452,8,visa,4041599410335870,F,8.33,1,9.29
2860,25-12-21 5:58,P0400,-1,americanexpress,374283003018447,F,6.39,1,7.69
2861,25-12-21 7:44,P0657,9,americanexpress,374283281765529,F,16.73,1,18.09
2862,25-12-21 14:42,P0708,12,mastercard,5108755065977330,F,17.79,3,19.19
2863,25-12-21 14:59,P0313,5,mastercard,5108751672466120,F,8.53,3,9.59
2864,25-12-21 15:27,P0190,5,americanexpress,374283362446395,F,18.93,1,20.89
2865,25-12-21 15:37,P0738,5,visa,4041592910822,F,15.42,3,17.19
2866,25-12-21 16:49,P0162,7,visa,4041591869805,F,18.21,1,19.99
2867,25-12-21 18:08,P0178,7,americanexpress,374283047296009,T,15.78,2,17.59
2868,25-12-21 21:01,P0433,5,visa,4041593751895960,F,9.33,1,10.79
2869,25-12-21 21:16,P0487,6,visa,4041596901405,F,11.44,1,12.49
2870,25-12-21 22:10,P0337,7,americanexpress,374288067254390,T,19.24,1,21.19
2871,26-12-21 3:46,P0283,5,americanexpress,374283156850794,F,1.68,1,1.89
2872,26-12-21 4:55,P0328,10,mastercard,5048379749269560,F,3.18,1,4.39
2873,26-12-21 5:13,P0309,5,mastercard,5108752560487230,F,18.17,1,19.89
2874,26-12-21 7:10,P0486,4,americanexpress,374283384583704,F,6.52,4,7.89
2875,26-12-21 8:39,P0129,9,americanexpress,374283442755021,T,8.54,2,9.59
2876,26-12-21 11:01,P0680,6,visa,4041591451460830,F,19.16,1,21.09
2877,26-12-21 12:39,P0357,3,americanexpress,374288323139039,F,3.34,1,4.49
2878,26-12-21 13:31,P0348,4,mastercard,5048370263712400,T,6.83,1,8.09
2879,26-12-21 15:13,P0321,6,visa,4041598292134,F,17.35,1,18.29
2880,26-12-21 19:52,P0393,6,mastercard,5108751043391260,F,10.94,1,11.59
2881,26-12-21 20:15,P0222,4,mastercard,5048374244588180,F,16.56,2,18.09
2882,26-12-21 21:42,P0475,7,americanexpress,374283379138423,F,8.08,3,8.79
2883,27-12-21 0:25,P0412,9,mastercard,5108753579568680,F,16.11,4,17.89
2884,27-12-21 1:38,P0392,4,visa,4041591837364,F,13.78,3,14.89
2885,27-12-21 1:40,P0197,8,americanexpress,374288563343143,F,18.94,1,20.89
2886,27-12-21 2:39,P0334,8,americanexpress,374288034482421,F,5.53,2,6.59
2887,27-12-21 3:02,P0401,4,mastercard,5048375954953450,F,16.69,1,18.09
2888,27-12-21 4:01,P0256,7,visa,4041595091491830,T,2.08,1,2.69
2889,27-12-21 6:21,P0391,3,,3563201111624580,F,1.6,4,1.79
2890,27-12-21 7:03,P0461,7,americanexpress,374283333246130,F,15.83,3,17.69
2891,27-12-21 7:08,P0419,7,visa,4041590265039,F,16.66,3,18.09
2892,27-12-21 7:53,P0238,6,visa,4041599648830770,F,6,2,7.29
2893,27-12-21 10:23,P0411,5,mastercard,5048377899480720,F,13.46,2,14.79
2894,27-12-21 11:48,P0571,4,mastercard,5108756398584150,F,4.35,3,4.99
2895,27-12-21 12:43,P0301,3,americanexpress,374288857922008,F,15.18,4,16.79
2896,27-12-21 15:26,P0534,4,mastercard,5108751198089320,F,7.63,1,8.29
2897,27-12-21 21:07,P0589,4,mastercard,5048370628563470,F,12.01,1,13.49
2898,27-12-21 21:23,P0640,5,americanexpress,374283792360760,F,9.92,3,11.29
2899,28-12-21 2:43,P0302,5,visa,4041593332422,F,5.98,2,7.29
2900,28-12-21 4:55,P0684,6,visa,4041597773977,F,6.15,2,7.49
2901,28-12-21 5:02,P0604,6,visa,4041592052741910,T,1.36,3,1.69
2902,28-12-21 6:35,P0216,6,mastercard,5108759053807260,F,13.96,2,14.89
2903,28-12-21 11:32,P0418,6,visa,4041593326689,F,13.24,4,14.69
2904,28-12-21 12:10,P0112,4,americanexpress,374283202244067,F,17.89,1,19.39
2905,28-12-21 13:01,P0295,8,mastercard,5108752603590090,F,1.43,1,1.69
2906,28-12-21 15:19,P0495,7,visa,4041599240447330,F,4.23,2,4.99
2907,28-12-21 17:16,P0392,8,visa,4041593860109120,F,13.78,1,14.89
2908,28-12-21 17:46,P0437,3,visa,4041599837863130,F,0.1,4,1.19
2909,28-12-21 19:46,P0224,6,mastercard,5108751384189800,F,16.48,1,18.09
2910,28-12-21 22:23,P0507,8,visa,4041599812505130,F,8.17,1,8.89
2911,28-12-21 23:11,P0448,7,mastercard,5108759221005520,F,7.11,1,8.19
2912,28-12-21 23:50,P0387,8,americanexpress,374288667479975,F,4.99,9,5.59
2913,28-12-21 23:51,P0429,7,visa,4041591876957080,F,0.78,2,1.59
2914,29-12-21 0:16,P0431,7,americanexpress,374283156191546,F,10.67,4,11.59
2915,29-12-21 0:56,P0454,3,mastercard,5108752163053890,F,5.79,1,6.99
2916,29-12-21 1:01,P0302,3,mastercard,5108759835824700,T,5.98,1,7.29
2917,29-12-21 1:34,P0646,7,mastercard,5048373263596450,F,17.92,1,19.49
2918,29-12-21 1:39,P0545,4,mastercard,5108754577786880,T,6.62,3,7.89
2919,29-12-21 4:08,P0254,2,visa,4041591580808,F,11.44,2,12.49
2920,29-12-21 6:54,P0285,6,visa,4041595597634,F,2.73,3,3.79
2921,29-12-21 7:44,P0675,4,americanexpress,374283880103999,F,12.34,1,13.99
2922,29-12-21 7:53,P0630,8,,5177646247069170,F,5.45,3,6.39
2923,29-12-21 9:37,P0284,9,mastercard,5108756149972190,F,1.03,1,1.59
2924,29-12-21 12:43,P0296,6,americanexpress,374283128609914,T,2.96,1,4.09
2925,29-12-21 19:39,P0567,6,mastercard,5108752788765240,F,1.46,1,1.69
2926,29-12-21 21:01,P0675,8,mastercard,5108752276455500,F,12.34,1,13.99
2927,29-12-21 21:19,P0534,6,visa,4041590219684520,F,7.63,1,8.29
2928,30-12-21 0:19,P0578,6,visa,4041591947374800,F,19.78,1,21.39
2929,30-12-21 2:58,P0156,7,visa,4041594158873010,F,11.37,1,12.39
2930,30-12-21 3:27,P0554,7,americanexpress,374283253305247,F,1.62,4,1.79
2931,30-12-21 4:01,P0430,7,mastercard,5108755636923510,F,17.67,2,18.99
2932,30-12-21 6:43,P0154,8,americanexpress,374288276998837,T,6.06,2,7.39
2933,30-12-21 9:01,P0405,6,mastercard,5048375189601080,F,18.2,1,19.99
2934,30-12-21 13:05,P0501,3,visa,4041594168343790,F,0.66,1,1.49
2935,30-12-21 13:35,P0214,6,americanexpress,374288284755385,F,3.27,5,4.49
2936,30-12-21 15:04,P0567,3,americanexpress,374283454146358,F,1.46,7,1.69
2937,30-12-21 15:45,P0133,4,americanexpress,374288098795213,F,14.2,4,14.99
2938,30-12-21 16:15,P0570,6,americanexpress,374283708352851,F,2.32,3,3.19
2939,30-12-21 16:59,P0477,8,visa,4041590718258500,T,2.19,4,2.89
2940,30-12-21 20:37,P0480,5,mastercard,5108758960661560,F,12.02,2,13.49
2941,30-12-21 21:48,P0393,6,mastercard,5108751856777920,F,10.94,4,11.59
2942,31-12-21 5:22,P0376,9,mastercard,5108750450211330,F,10.3,1,11.49
2943,31-12-21 8:37,P0428,5,mastercard,5048378036592990,F,12.91,1,14.49
2944,31-12-21 10:56,P0343,6,visa,4041596250191,T,3.66,1,4.79
2945,31-12-21 12:09,P0588,7,mastercard,5108751696230100,F,12.31,2,13.89
2946,31-12-21 12:18,P0333,5,mastercard,5048373543082140,T,16.61,2,18.09
2947,31-12-21 13:39,P0726,9,americanexpress,374283153094487,F,9.71,3,11.19
2948,31-12-21 13:56,P0501,7,visa,4041590270120,T,0.66,1,1.49
2949,31-12-21 17:29,P0410,2,americanexpress,374283333815652,T,2.95,4,4.09
2950,31-12-21 19:25,P0611,5,mastercard,5108750442245700,T,17.9,1,19.39
2951,31-12-21 21:28,P0344,8,americanexpress,374283512593138,F,9.86,3,11.29
2952,31-12-21 23:12,P0682,7,americanexpress,374288919035005,T,6.92,2,8.09
2953,01-01-22 1:02,P0078,2,americanexpress,374283838511012,F,17.81,2,19.29
2954,01-01-22 4:14,P0339,6,mastercard,5108753509567660,F,19.62,1,21.39
2955,01-01-22 12:47,P0657,7,mastercard,5108752601718070,F,16.73,3,18.09
2956,01-01-22 16:16,P0173,3,mastercard,5048377075581680,F,0.93,2,1.59
2957,01-01-22 19:10,P0482,2,visa,4041596984989,F,2.75,3,3.89
2958,01-01-22 20:17,P0304,6,americanexpress,374283118636323,F,9.19,1,10.69
2959,01-01-22 20:49,P0332,4,americanexpress,374288239402687,F,16.62,1,18.09
